363517.00,-0.03,-0.02,-0.02
363518.00,0.01,0.01,-0.01
363519.00,-0.01,0.01,0.07
363520.00,0.06,-0.04,-0.05
363521.00,-0.02,0.01,0.02
363522.00,0.01,0.04,0.03
363523.00,-0.03,0.01,-0.01
363524.00,0.04,-0.02,0.00
363525.00,-0.02,0.06,-0.01
363526.00,-0.02,0.12,-0.01
363527.00,0.27,0.08,-0.04
363528.00,-0.16,0.48,-0.01
363529.00,-0.57,0.34,0.07
363530.00,0.11,0.18,-0.07
363531.00,-0.63,0.20,-0.11
363532.00,-2.71,0.77,-0.22
363533.00,-0.72,-0.24,-0.23
363534.00,-0.09,-0.08,-0.12
363535.00,-0.47,-0.27,-0.14
363536.00,-0.30,-0.16,-0.15
363537.00,0.14,0.01,-0.15
363538.00,0.28,0.06,-0.15
363539.00,0.31,0.14,-0.15
363540.00,0.21,0.09,-0.16
363541.00,-0.12,0.07,-0.17
363542.00,-0.27,0.04,-0.17
363543.00,-0.05,-0.01,-0.16
363544.00,-0.03,-0.07,-0.14
363545.00,-0.03,-0.10,-0.12
363546.00,0.14,-0.05,-0.10
363547.00,0.25,0.02,-0.08
363548.00,1.12,0.28,0.13
363549.00,-0.04,0.12,-0.06
363550.00,1.18,-0.02,0.07
363551.00,-0.07,0.05,-0.04
363552.00,0.86,-0.06,-0.03
363553.00,0.45,0.03,-0.01
363554.00,0.36,0.03,-0.08
363555.00,0.38,0.03,-0.11
363556.00,0.28,0.01,-0.07
363557.00,0.10,-0.05,-0.06
363558.00,0.30,0.09,-0.06
363559.00,0.21,0.06,-0.06
363560.00,0.16,-0.07,-0.04
363561.00,0.08,-0.01,-0.02
363562.00,0.03,-0.09,-0.01
363563.00,0.10,-0.02,0.01
363564.00,0.05,-0.10,0.03
363565.00,0.06,-0.01,0.04
363566.00,-0.06,-0.11,0.36
363567.00,-1.35,-2.27,2.80
363568.00,-1.59,-2.71,2.96
363569.00,-1.04,-1.81,3.10
363570.00,-1.28,-2.23,3.26
363571.00,-0.96,-1.69,3.44
363572.00,-0.55,-1.02,3.53
363573.00,0.20,0.33,3.44
363574.00,0.17,0.27,3.46
363575.00,0.10,0.06,3.39
363576.00,0.04,0.05,3.39
363577.00,-0.04,0.05,3.27
363578.00,0.39,0.69,3.89
363579.00,0.40,0.67,3.93
363580.00,0.26,0.44,3.94
363581.00,0.22,0.26,3.22
363582.00,0.24,0.34,3.04
363583.00,0.10,0.27,2.79
363584.00,0.48,0.75,-0.46
363585.00,3.25,5.16,-30.78
363586.00,0.92,1.40,-11.60
363587.00,-0.14,-0.24,-5.17
363588.00,-0.05,-0.12,-4.75
363589.00,-0.11,-0.19,-4.63
363590.00,-0.04,-0.10,-4.53
363591.00,-0.27,-0.46,-5.13
363592.00,-0.21,-0.37,-5.12
363593.00,-0.20,-0.33,-5.12
363594.00,-0.16,-0.28,-4.98
363595.00,0.10,0.21,-2.87
363596.00,-0.03,-0.00,-3.56
363597.00,-0.03,-0.05,-4.66
363598.00,0.08,0.18,-2.08
363599.00,1.60,2.02,16.61
363600.00,0.17,0.37,4.34
363601.00,0.14,0.30,0.75
363602.00,0.50,0.70,8.82
363603.00,0.05,0.04,1.23
363604.00,1.03,1.12,8.92
363605.00,-0.14,-0.14,0.21
363606.00,-1.03,-0.46,0.38
363607.00,-0.13,-0.07,0.25
363608.00,0.52,0.38,0.11
363609.00,0.05,0.02,0.02
363610.00,0.05,0.03,-0.03
363611.00,-0.02,-0.07,-0.06
363612.00,-0.00,0.08,-0.07
363613.00,-0.07,-0.02,-0.07
363614.00,-0.01,0.01,-0.08
363615.00,-0.01,-0.09,-0.07
363616.00,-0.00,0.05,-0.06
363617.00,-0.00,-0.02,-0.04
363618.00,-0.06,-0.07,-0.04
363619.00,0.06,0.06,0.08
363620.00,-0.00,-0.04,-0.10
363621.00,0.12,-0.02,0.16
363622.00,-0.23,-0.72,0.58
363623.00,-0.02,-0.01,0.63
363624.00,0.00,0.16,0.45
363625.00,0.03,0.17,-1.29
363626.00,0.31,0.35,0.11
363627.00,-0.17,-0.37,0.15
363628.00,-0.12,-0.05,-0.01
363629.00,0.09,0.04,-0.05
363630.00,-0.02,0.05,0.02
363631.00,0.05,-0.02,-0.04
363632.00,-0.01,-0.00,0.01
363633.00,0.00,-0.01,-0.01
363634.00,-0.01,0.01,0.03
363635.00,-0.01,-0.03,0.01
363636.00,0.07,0.13,0.03
363637.00,-0.07,-0.15,-0.03
363638.00,0.01,0.04,-0.04
363639.00,0.03,0.04,-0.01
363640.00,-0.09,-0.02,-0.00
363641.00,0.01,-0.04,-0.03
363642.00,0.03,0.04,0.00
363643.00,0.03,-0.02,-0.01
363644.00,0.01,0.06,-0.03
363645.00,0.02,0.02,-0.01
363646.00,-0.01,-0.04,0.02
363647.00,-0.06,-0.03,-0.01
363648.00,0.06,0.06,0.00
363649.00,0.03,-0.01,-0.09
363650.00,-0.05,-0.08,0.04
363651.00,-0.08,0.01,0.17
363652.00,0.06,0.04,-0.01
363653.00,0.07,0.00,-0.11
363654.00,0.01,-0.05,-0.01
363655.00,0.04,0.03,-0.01
363656.00,-0.20,0.01,-0.01
363657.00,0.06,-0.07,-0.00
363658.00,0.02,-0.06,0.00
363659.00,0.00,-0.04,0.01
363660.00,-0.10,-0.13,0.01
363661.00,0.01,0.01,0.01
363662.00,0.00,0.02,0.05
363663.00,-0.02,0.07,0.10
363664.00,-0.04,0.15,0.14
363665.00,-0.09,0.16,0.18
363666.00,-0.10,0.10,0.15
363667.00,-0.12,0.08,0.15
363668.00,-0.00,0.02,0.10
363669.00,-0.23,-0.03,0.16
363670.00,0.00,0.02,0.11
363671.00,-0.34,-0.17,0.18
363672.00,-0.01,-0.03,0.12
363673.00,-0.13,-0.10,0.12
363674.00,-0.10,-0.05,0.10
363675.00,-0.06,-0.08,0.06
363676.00,0.01,0.09,0.04
363677.00,-0.01,0.05,0.02
363678.00,-0.06,-0.17,-0.00
363679.00,-0.06,-0.08,-0.02
363680.00,-0.10,-0.02,-0.03
363681.00,-0.03,0.01,-0.04
363682.00,-0.07,0.03,-0.02
363683.00,0.05,-0.08,-0.01
363684.00,-0.10,-0.02,0.02
363685.00,-0.02,0.05,0.04
363686.00,-0.05,-0.06,0.05
363687.00,-0.03,-0.01,0.04
363688.00,-0.06,-0.08,0.03
363689.00,-0.07,-0.05,0.00
363690.00,-0.03,-0.01,-0.01
363691.00,-0.04,-0.01,-0.02
363692.00,-0.03,-0.05,-0.03
363693.00,0.03,0.03,-0.01
363694.00,-0.03,0.01,-0.03
363695.00,-0.03,-0.03,-0.02
363696.00,-0.02,-0.02,-0.02
363697.00,-0.02,-0.01,-0.03
363698.00,-0.04,0.03,-0.02
363699.00,0.05,0.04,-0.02
363700.00,-0.02,-0.09,0.00
363701.00,0.06,0.02,-0.02
363702.00,0.03,0.05,-0.03
363703.00,0.01,0.02,-0.02
363704.00,-0.02,-0.01,-0.03
363705.00,0.13,0.17,-0.04
363706.00,-0.12,-0.06,0.04
363707.00,0.01,-0.03,-0.03
363708.00,0.05,0.01,-0.03
363709.00,0.04,0.15,-0.03
363710.00,-0.11,-0.09,0.09
363711.00,0.06,0.00,-0.01
363712.00,0.01,-0.06,-0.02
363713.00,0.02,0.02,-0.02
363714.00,0.04,0.02,-0.01
363715.00,0.05,0.00,-0.01
363716.00,-0.03,-0.03,-0.02
363717.00,-0.02,0.01,-0.01
363718.00,0.02,-0.00,-0.01
363719.00,-0.00,0.03,0.01
363720.00,0.03,-0.01,0.00
363721.00,0.03,0.02,0.00
363722.00,-0.10,0.04,0.13
363723.00,0.04,-0.03,0.00
363724.00,0.01,0.02,-0.00
363725.00,0.00,0.01,-0.00
363726.00,0.04,0.07,0.00
363727.00,0.01,-0.05,0.00
363728.00,-0.14,0.02,0.01
363729.00,0.14,0.16,-0.00
363730.00,-0.03,0.05,-0.01
363731.00,-0.05,-0.08,-0.00
363732.00,-0.00,0.07,-0.01
363733.00,-0.01,-0.02,0.00
363734.00,0.01,0.01,0.00
363735.00,-0.05,-0.07,0.01
363736.00,0.05,0.02,-0.00
363737.00,0.04,0.01,-0.01
363738.00,-0.04,0.02,0.03
363739.00,-0.06,-0.02,0.01
363740.00,0.05,0.03,0.00
363741.00,0.02,0.04,-0.00
363742.00,-0.14,-0.04,0.03
363743.00,0.08,0.00,0.00
363744.00,0.07,0.06,-0.00
363745.00,-0.11,-0.10,0.04
363746.00,-0.02,0.02,0.01
363747.00,0.04,-0.00,0.01
363748.00,0.06,0.06,0.01
363749.00,-0.11,-0.05,0.05
363750.00,0.02,-0.00,0.01
363751.00,0.03,0.01,0.01
363752.00,0.02,-0.02,0.00
363753.00,0.08,0.15,-0.00
363754.00,-0.12,-0.09,-0.03
363755.00,-0.00,-0.03,-0.00
363756.00,0.10,0.04,-0.00
363757.00,-0.09,-0.07,0.02
363758.00,-0.05,-0.03,0.00
363759.00,-0.00,-0.15,0.00
363760.00,0.02,0.05,-0.00
363761.00,0.02,0.03,0.01
363762.00,0.06,-0.08,-0.00
363763.00,-0.05,0.09,0.05
363764.00,0.03,0.09,0.01
363765.00,0.03,-0.06,0.00
363766.00,-0.00,-0.02,0.00
363767.00,0.06,0.16,0.00
363768.00,-0.10,-0.01,0.02
363769.00,0.04,-0.03,0.01
363770.00,-0.07,-0.03,0.01
363771.00,0.07,0.03,0.01
363772.00,0.05,0.02,0.00
363773.00,0.04,0.10,0.01
363774.00,-0.07,-0.00,-0.07
363775.00,-0.03,0.04,-0.00
363776.00,0.21,-0.10,0.20
363777.00,-0.03,-0.07,-0.05
363778.00,0.04,-0.02,-0.00
363779.00,0.09,-0.00,-0.10
363780.00,-0.00,0.06,0.03
363781.00,-0.06,0.02,0.02
363782.00,-0.00,-0.08,0.00
363783.00,0.06,0.01,-0.01
363784.00,-0.11,-0.02,0.04
363785.00,0.05,0.03,-0.00
363786.00,0.06,-0.00,-0.06
363787.00,-0.02,0.02,0.03
363788.00,-0.01,0.03,0.05
363789.00,-0.08,-0.08,0.04
363790.00,0.00,-0.03,-0.05
363791.00,-0.04,-0.01,0.10
363792.00,0.06,0.08,-0.05
363793.00,0.01,-0.00,-0.01
363794.00,0.03,-0.01,-0.10
363795.00,-0.09,-0.01,0.02
363796.00,-0.02,0.00,0.08
363797.00,0.06,-0.01,-0.02
363798.00,-0.04,-0.01,0.02
363799.00,0.05,0.01,-0.05
363800.00,0.07,0.06,0.00
363801.00,-0.07,-0.03,-0.01
363802.00,0.02,0.01,-0.00
363803.00,-0.05,-0.01,-0.08
363804.00,0.03,-0.03,0.05
363805.00,0.04,0.02,-0.02
363806.00,-0.03,-0.01,0.08
363807.00,0.04,-0.00,0.02
363808.00,-0.06,-0.01,-0.07
363809.00,0.02,0.05,0.05
363810.00,0.01,-0.04,0.02
363811.00,-0.08,0.01,-0.03
363812.00,0.06,-0.03,0.03
363813.00,0.02,-0.00,-0.01
363814.00,-0.03,0.01,0.01
363815.00,0.03,0.03,-0.04
363816.00,-0.04,0.02,0.01
363817.00,0.03,-0.02,0.02
363818.00,0.01,0.00,0.01
363819.00,-0.03,0.00,-0.01
363820.00,0.03,0.00,0.01
363821.00,-0.00,0.02,0.02
363822.00,-0.02,-0.01,0.03
363823.00,-0.00,-0.02,-0.01
363824.00,-0.00,-0.01,0.01
363825.00,0.07,0.04,0.01
363826.00,-0.06,-0.04,-0.04
363827.00,0.03,0.01,0.00
363828.00,-0.04,-0.00,-0.03
363829.00,0.05,0.04,-0.01
363830.00,-0.08,-0.01,0.05
363831.00,0.05,-0.02,-0.02
363832.00,0.00,-0.03,-0.00
363833.00,-0.01,0.05,0.01
363834.00,0.00,0.01,0.00
363835.00,-0.02,-0.03,-0.01
363836.00,0.03,0.01,-0.00
363837.00,-0.06,-0.04,-0.00
363838.00,0.09,0.06,-0.04
363839.00,-0.04,-0.05,-0.02
363840.00,-0.03,-0.04,-0.02
363841.00,0.11,0.15,0.06
363842.00,-0.01,-0.05,-0.03
363843.00,-0.04,0.01,0.01
363844.00,-0.00,0.03,0.00
363845.00,0.01,-0.03,0.03
363846.00,0.02,0.03,-0.00
363847.00,-0.02,-0.01,0.02
363848.00,0.04,0.04,-0.00
363849.00,-0.03,-0.02,0.02
363850.00,0.00,-0.05,-0.02
363851.00,-0.03,0.01,-0.08
363852.00,0.02,0.00,0.05
363853.00,0.04,-0.07,-0.01
363854.00,-0.01,0.13,0.04
363855.00,-0.02,-0.05,-0.02
363856.00,0.04,-0.10,-0.02
363857.00,-0.02,0.09,0.02
363858.00,-0.02,0.08,0.01
363859.00,-0.05,-0.08,0.01
363860.00,0.03,0.00,-0.02
363861.00,0.03,0.05,-0.04
363862.00,-0.08,-0.05,0.09
363863.00,0.02,0.02,0.01
363864.00,-0.04,-0.06,-0.04
363865.00,0.04,0.05,-0.00
363866.00,0.02,-0.04,0.09
363867.00,0.06,0.04,-0.06
363868.00,-0.03,-0.02,0.01
363869.00,0.00,0.05,0.01
363870.00,-0.03,-0.01,-0.09
363871.00,-0.01,-0.04,0.02
363872.00,0.02,0.01,0.05
363873.00,-0.04,-0.00,0.00
363874.00,0.02,0.00,0.04
363875.00,-0.02,-0.03,0.03
363876.00,-0.02,0.02,0.02
363877.00,0.07,0.01,-0.03
363878.00,-0.00,-0.03,-0.00
363879.00,0.00,-0.02,0.00
363880.00,-0.10,0.01,0.00
363881.00,0.04,0.05,0.01
363882.00,0.00,-0.02,-0.03
363883.00,-0.01,0.05,-0.01
363884.00,0.02,-0.04,0.00
363885.00,0.01,0.04,-0.01
363886.00,-0.01,-0.03,0.01
363887.00,0.03,0.11,0.00
363888.00,-0.04,-0.11,-0.01
363889.00,0.00,0.01,0.05
363890.00,-0.00,0.06,0.03
363891.00,-0.02,-0.07,-0.02
363892.00,0.01,-0.01,0.01
363893.00,-0.04,-0.03,-0.00
363894.00,0.05,0.03,-0.04
363895.00,-0.01,0.00,0.02
363896.00,-0.01,-0.01,0.04
363897.00,0.11,-0.06,0.01
363898.00,-0.10,0.04,-0.04
363899.00,0.03,-0.02,-0.01
363900.00,-0.06,0.03,0.01
363901.00,0.04,-0.01,-0.00
363902.00,-0.01,0.01,0.02
363903.00,0.05,-0.00,-0.09
363904.00,-0.04,0.02,0.03
363905.00,0.01,0.01,0.00
363906.00,-0.03,-0.04,0.01
363907.00,0.00,0.02,-0.04
363908.00,0.05,-0.02,0.07
363909.00,-0.03,-0.01,-0.00
363910.00,0.02,-0.00,0.01
363911.00,-0.05,0.03,-0.00
363912.00,0.03,-0.03,-0.01
363913.00,-0.01,0.00,0.01
363914.00,0.02,0.02,-0.04
363915.00,-0.00,0.03,0.01
363916.00,-0.02,-0.06,0.04
363917.00,0.01,0.01,-0.03
363918.00,-0.03,-0.02,0.03
363919.00,-0.00,0.03,-0.01
363920.00,-0.02,0.04,0.00
363921.00,0.01,-0.05,0.00
363922.00,0.06,0.03,0.01
363923.00,-0.06,0.00,0.00
363924.00,0.01,-0.03,0.00
363925.00,0.02,0.01,0.00
363926.00,-0.02,0.02,-0.00
363927.00,0.05,0.06,-0.04
363928.00,-0.07,-0.07,0.03
363929.00,0.04,-0.02,-0.00
363930.00,-0.02,0.03,0.01
363931.00,-0.03,0.01,0.03
363932.00,0.03,0.01,-0.01
363933.00,0.01,-0.01,-0.01
363934.00,-0.01,-0.01,-0.00
363935.00,0.02,-0.01,-0.00
363936.00,-0.02,0.00,0.02
363937.00,-0.03,-0.01,-0.00
363938.00,0.02,0.02,-0.00
363939.00,-0.01,0.00,-0.00
363940.00,0.00,0.01,-0.00
363941.00,0.19,0.14,-0.01
363942.00,-0.17,-0.11,0.01
363943.00,-0.03,-0.01,0.02
363944.00,-0.00,-0.04,-0.00
363945.00,-0.02,0.01,0.00
363946.00,0.12,0.10,0.01
363947.00,-0.04,-0.02,-0.04
363948.00,-0.03,-0.06,0.03
363949.00,-0.03,-0.01,-0.00
363950.00,0.01,0.02,0.01
363951.00,0.03,0.02,-0.02
363952.00,-0.01,-0.01,-0.01
363953.00,0.02,0.00,0.02
363954.00,-0.04,-0.00,-0.02
363955.00,0.04,-0.01,0.04
363956.00,-0.01,0.02,0.01
363957.00,0.00,-0.02,-0.02
363958.00,-0.02,0.01,-0.01
363959.00,0.09,0.04,-0.01
363960.00,0.08,0.05,-0.01
363961.00,-0.16,-0.05,0.15
363962.00,0.08,-0.01,0.04
363963.00,-0.02,0.01,-0.04
363964.00,-0.07,0.04,-0.02
363965.00,-0.04,0.03,0.00
363966.00,-0.01,-0.08,0.00
363967.00,0.18,-0.02,0.00
363968.00,-0.09,0.06,-0.04
363969.00,0.02,-0.02,-0.14
363970.00,-0.01,0.00,0.01
363971.00,-0.03,0.04,0.01
363972.00,0.04,-0.06,0.01
363973.00,-0.03,0.03,0.05
363974.00,-0.02,0.00,-0.00
363975.00,0.08,-0.02,0.01
363976.00,-0.06,-0.02,0.01
363977.00,0.05,0.02,-0.01
363978.00,-0.05,0.03,-0.00
363979.00,0.03,-0.03,-0.06
363980.00,0.00,0.00,0.03
363981.00,0.00,0.01,-0.01
363982.00,-0.01,-0.01,-0.01
363983.00,0.01,-0.01,0.01
363984.00,-0.04,-0.04,0.07
363985.00,-0.01,0.08,-0.05
363986.00,0.07,0.02,-0.02
363987.00,-0.01,-0.03,-0.00
363988.00,-0.02,-0.02,0.01
363989.00,-0.03,0.06,-0.00
363990.00,0.05,-0.05,0.01
363991.00,-0.00,0.00,0.00
363992.00,-0.02,-0.00,0.01
363993.00,0.02,-0.00,-0.03
363994.00,-0.04,-0.01,-0.01
363995.00,0.01,0.02,0.03
363996.00,-0.08,0.02,0.01
363997.00,0.09,-0.01,0.01
363998.00,0.01,-0.04,0.01
363999.00,0.00,0.02,-0.02
364000.00,-0.03,-0.01,0.05
364001.00,0.01,0.06,0.02
364002.00,-0.02,-0.05,0.01
364003.00,0.09,0.10,0.02
364004.00,-0.08,-0.09,-0.09
364005.00,-0.02,-0.01,0.02
364006.00,-0.01,0.02,0.01
364007.00,0.04,-0.02,-0.01
364008.00,0.10,0.03,0.00
364009.00,-0.10,-0.05,-0.04
364010.00,-0.01,0.05,-0.02
364011.00,0.03,-0.07,0.03
364012.00,-0.05,0.00,0.05
364013.00,0.04,0.01,0.01
364014.00,0.01,0.04,-0.00
364015.00,-0.10,-0.00,-0.04
364016.00,0.04,0.00,0.10
364017.00,0.04,0.00,-0.03
364018.00,0.01,-0.02,-0.04
364019.00,-0.07,-0.03,0.06
364020.00,-0.10,0.06,-0.00
364021.00,0.16,-0.21,0.03
364022.00,-0.01,0.01,-0.12
364023.00,-1.00,0.76,-0.02
364024.00,-1.87,-0.45,-0.18
364025.00,-1.26,-1.66,-0.14
364026.00,-1.27,-1.48,-0.13
364027.00,-0.64,-1.11,-0.10
364028.00,-1.38,-0.29,-0.03
364029.00,-1.44,0.05,-0.01
364030.00,-2.02,0.80,0.02
364031.00,-1.83,-0.40,-0.07
364032.00,-0.68,-0.78,-0.07
364033.00,-0.24,-0.58,-0.14
364034.00,-0.60,-0.77,-0.18
364035.00,-0.27,-0.12,-0.28
364036.00,-0.48,-0.96,-0.20
364037.00,-1.27,-2.03,-0.23
364038.00,-2.63,-2.85,-0.49
364039.00,-2.95,-0.08,-0.17
364040.00,-5.33,-3.89,-0.71
364041.00,-3.56,-0.19,-0.24
364042.00,-3.40,0.61,0.39
364043.00,-3.80,0.25,0.04
364044.00,-4.08,-0.04,0.16
364045.00,-4.08,-0.15,-0.08
364046.00,-4.52,0.24,0.15
364047.00,-4.45,-0.01,0.11
364048.00,-4.33,0.07,0.03
364049.00,-4.30,0.58,0.19
364050.00,-3.87,0.51,0.75
364051.00,-3.80,0.31,0.38
364052.00,-3.57,0.41,0.33
364053.00,-2.91,0.06,-0.18
364054.00,-2.86,0.21,-0.13
364055.00,-1.63,-0.23,-0.02
364056.00,-0.30,-0.32,-0.16
364057.00,0.01,-0.25,0.11
364058.00,-0.05,-0.02,0.14
364059.00,-0.16,0.08,0.16
364060.00,0.13,0.04,0.17
364061.00,-0.17,0.19,0.18
364062.00,0.09,-0.02,-0.61
364063.00,0.11,-0.01,-0.25
364064.00,0.00,0.10,0.13
364065.00,0.14,-0.03,0.14
364066.00,-0.04,0.03,0.16
364067.00,-0.10,0.07,0.16
364068.00,-0.02,0.06,0.05
364069.00,-0.03,0.07,0.05
364070.00,-0.04,0.07,0.05
364071.00,-0.02,0.06,0.05
364072.00,0.03,0.02,0.07
364073.00,0.04,0.02,0.07
364074.00,0.02,-0.02,0.10
364075.00,0.16,0.01,0.17
364076.00,-0.02,-0.05,-0.19
364077.00,-0.01,0.00,0.06
364078.00,-0.01,-0.01,0.12
364079.00,-0.01,-0.02,0.09
364080.00,0.00,-0.05,0.08
364081.00,-0.02,-0.06,0.06
364082.00,-0.01,-0.01,0.07
364083.00,-0.00,-0.04,0.06
364084.00,-0.02,-0.06,0.06
364085.00,-0.00,-0.02,0.03
364086.00,-0.01,-0.03,0.03
364087.00,-0.02,-0.04,0.03
364088.00,0.02,0.03,0.03
364089.00,0.02,-0.01,0.03
364090.00,0.01,0.11,0.06
364091.00,0.20,0.13,0.03
364092.00,-0.15,0.03,0.03
364093.00,0.02,0.17,0.01
364094.00,-0.01,0.03,-0.02
364095.00,0.36,-0.08,-0.02
364096.00,0.09,-0.02,-0.12
364097.00,0.03,-0.04,-0.37
364098.00,0.01,-0.04,-0.24
364099.00,-0.01,-0.04,-0.17
364100.00,-0.04,-0.03,-0.11
364101.00,-0.04,-0.02,-0.07
364102.00,-0.09,-0.01,-0.05
364103.00,-0.04,-0.04,-0.01
364104.00,-0.08,0.00,-0.02
364105.00,-0.11,0.03,-0.03
364106.00,-0.07,0.03,-0.02
364107.00,-0.01,-0.02,-0.02
364108.00,-0.08,0.04,-0.03
364109.00,-0.05,0.03,-0.04
364110.00,-0.04,0.04,-0.04
364111.00,-0.04,0.02,-0.04
364112.00,-0.03,0.04,-0.05
364113.00,-0.00,0.01,-0.05
364114.00,-0.01,0.02,-0.05
364115.00,-0.04,-0.01,-0.05
364116.00,-0.06,0.02,-0.04
364117.00,-0.01,-0.00,-0.05
364118.00,-0.01,0.03,-0.05
364119.00,0.03,0.01,-0.07
364120.00,0.00,0.00,-0.07
364121.00,-0.01,0.01,-0.07
364122.00,0.01,0.00,-0.07
364123.00,-0.03,0.03,-0.05
364124.00,-0.01,0.02,-0.05
364125.00,0.01,0.00,-0.05
364126.00,-0.01,0.01,-0.05
364127.00,-0.02,0.01,-0.04
364128.00,-0.01,0.00,-0.04
364129.00,-0.00,0.01,-0.04
364130.00,0.00,-0.00,-0.04
364131.00,-0.05,0.04,-0.03
364132.00,0.02,-0.01,-0.04
364133.00,0.01,-0.01,-0.03
364134.00,-0.01,0.00,-0.03
364135.00,-0.01,-0.00,-0.03
364136.00,0.04,-0.03,-0.03
364137.00,-0.02,-0.02,-0.02
364138.00,0.02,-0.01,-0.02
364139.00,-0.01,0.02,-0.02
364140.00,-0.12,0.07,-0.01
364141.00,-0.04,0.04,-0.01
364142.00,0.02,-0.02,-0.01
364143.00,0.00,0.00,-0.01
364144.00,-0.02,0.03,-0.00
364145.00,-0.07,0.01,0.01
364146.00,-0.02,0.02,0.00
364147.00,0.07,-0.04,0.00
364148.00,0.03,0.01,0.01
364149.00,0.01,0.00,0.02
364150.00,-0.09,0.03,0.02
364151.00,-0.08,0.03,0.03
364152.00,-0.02,0.01,0.02
364153.00,-0.04,0.07,0.03
364154.00,0.04,0.02,0.03
364155.00,0.06,0.00,0.04
364156.00,0.09,0.06,0.03
364157.00,-0.04,0.01,0.04
364158.00,0.77,0.23,0.04
364159.00,0.04,0.02,0.08
364160.00,0.01,0.07,0.01
364161.00,-0.22,-0.04,0.21
364162.00,-0.13,0.03,0.07
364163.00,-0.12,0.01,0.06
364164.00,-0.05,0.03,0.03
364165.00,-0.04,-0.02,0.04
364166.00,-0.04,-0.04,0.03
364167.00,0.10,-0.30,0.03
364168.00,-0.01,-0.10,0.03
364169.00,0.09,0.13,0.03
364170.00,-0.00,-0.06,0.01
364171.00,-0.02,-0.00,0.02
364172.00,0.02,-0.06,0.01
364173.00,0.02,-0.06,0.01
364174.00,0.01,-0.06,0.01
364175.00,-0.17,0.11,0.02
364176.00,-0.02,-0.02,0.00
364177.00,-0.02,-0.00,0.01
364178.00,-0.02,-0.01,-0.00
364179.00,0.08,-0.02,0.01
364180.00,-0.00,0.03,0.01
364181.00,-0.03,0.02,0.01
364182.00,0.03,0.03,0.01
364183.00,-0.09,-0.01,0.01
364184.00,-0.02,0.02,-0.01
364185.00,-0.03,0.02,-0.02
364186.00,-0.04,0.00,-0.02
364187.00,-0.05,-0.01,-0.02
364188.00,-0.07,0.07,-0.04
364189.00,-0.04,0.03,-0.03
364190.00,-0.01,0.02,-0.05
364191.00,0.01,0.04,-0.03
364192.00,0.20,-0.03,-0.01
364193.00,0.04,0.07,-0.01
364194.00,-0.03,-0.43,-0.01
364195.00,-0.37,0.24,-0.05
364196.00,0.22,0.15,0.01
364197.00,0.03,0.05,0.01
364198.00,0.04,0.06,0.01
364199.00,0.05,0.04,0.00
364200.00,0.02,0.03,0.01
364201.00,0.00,0.06,0.01
364202.00,0.01,0.03,0.01
364203.00,0.01,0.04,0.01
364204.00,-0.03,-0.00,-0.00
364205.00,-0.01,-0.02,-0.00
364206.00,0.01,-0.05,-0.01
364207.00,-0.00,-0.10,-0.03
364208.00,0.01,-0.09,-0.03
364209.00,0.03,-0.11,-0.04
364210.00,0.03,-0.06,-0.04
