   -1.972,    2.510,    0.214
    1.874,   -0.511,    1.862
   -0.324,    2.236,   -0.884
    1.599,   -0.511,   -0.060
    0.226,    0.862,    0.214
   -0.598,    1.412,   -2.257
    2.423,   -1.335,   -0.884
   -1.972,   -0.236,   -2.257
   -0.049,    0.038,    0.489
    0.226,    1.686,    2.686
    0.226,   -0.786,    0.764
    1.874,   -1.060,   -0.335
   -0.873,    1.137,    0.214
    0.775,    0.313,    0.214
    0.500,    1.686,   -0.335
   -0.324,   -0.236,    0.489
   -0.873,   -0.786,   -1.159
    1.050,    2.236,   -1.159
   -0.324,    2.236,    0.489
    0.500,   -0.511,   -0.060
   -0.049,    0.588,   -1.159
    1.324,   -0.786,   -1.433
   -0.049,   -0.511,   -0.060
   -0.324,    3.609,   -1.708
   -1.422,    0.038,   -0.335
    1.599,   -1.335,   -0.335
    1.599,   -0.511,   -1.159
   -1.148,    0.862,    0.764
   -0.873,   -0.511,    0.764
   -1.697,    1.137,   -2.807
    1.050,   -1.610,   -0.060
   -0.873,   -1.060,   -1.708
   -0.049,   -1.060,   -0.884
    1.874,   -2.159,   -2.532
    1.599,    2.236,   -0.609
    1.599,   -1.335,   -0.060
    0.500,    0.588,   -0.335
    0.226,    0.038,   -0.335
    1.874,   -2.159,   -0.060
    0.226,    1.137,   -0.335
   -0.049,    3.884,   -0.335
   -1.148,    0.862,   -1.433
    1.599,    1.137,   -0.609
    1.874,   -1.335,    1.038
    3.247,    0.588,   -0.609
   -1.972,    2.510,    1.038
    1.050,   -0.786,    0.214
   -1.697,   -2.434,    1.588
    2.148,    0.038,   -3.631
    0.226,   -0.786,   -1.708
   -1.972,   -0.786,   -0.335
   -0.049,   -0.511,    1.588
   -0.049,   -0.511,   -1.983
    0.226,    0.038,   -0.609
    0.775,    1.686,   -0.884
   -0.324,   -1.335,   -0.609
   -0.324,   -0.786,    2.686
   -1.972,   -1.060,   -1.433
    0.226,    0.862,    1.862
   -0.049,   -0.511,   -2.532
    0.500,    0.588,   -0.609
   -0.873,   -0.511,    1.588
   -0.598,    0.038,    2.412
    1.599,   -0.786,   -1.159
    0.775,    3.884,   -0.335
    1.599,    0.862,    1.313
    2.148,   -1.060,   -0.335
    2.698,    3.609,    0.764
    1.050,   -0.786,   -2.807
   -1.422,   -0.786,    0.214
    0.226,    0.038,   -1.433
    1.599,    1.137,   -1.159
    2.698,   -0.786,   -1.708
   -0.049,   -0.511,   -2.532
    1.324,   -0.236,   -0.335
    1.324,   -0.511,   -0.884
    1.050,   -1.884,   -1.433
   -0.049,    0.038,    0.214
    1.324,    2.236,   -1.708
   -1.422,   -0.511,    1.588
   -0.873,   -0.236,    1.588
   -2.521,    0.038,    1.313
    0.500,    2.236,   -0.335
    0.775,    1.412,   -1.159
   -0.598,   -1.335,   -3.631
    0.226,   -0.236,    1.588
    1.599,   -2.159,    1.038
   -0.049,    0.038,    1.313
   -1.422,    2.236,   -0.609
    2.148,    1.137,    0.764
   -0.873,    2.510,   -0.335
    0.775,   -0.786,    1.038
    1.599,    0.038,   -0.884
    1.874,    0.588,   -0.884
    1.324,   -0.786,    0.214
    2.698,    0.862,    1.588
   -0.049,   -0.236,    2.137
    1.324,    0.313,   -0.884
   -1.697,    0.038,   -1.159
    0.775,   -0.786,    1.313
   -1.422,   -2.434,   -0.609
    1.599,   -1.335,   -0.609
    1.599,    2.236,    1.313
   -2.521,    0.313,    0.489
    2.698,    0.588,   -0.060
    1.050,    1.961,    1.038
    1.050,   -1.610,   -0.609
    2.698,   -1.335,   -0.060
    3.247,   -0.786,    0.764
   -0.324,    1.961,   -1.708
    0.226,    2.236,    0.214
    1.324,    1.137,   -0.609
   -1.697,   -1.610,    0.214
    1.324,    1.412,   -1.433
    0.775,   -0.786,   -0.884
    2.148,    1.412,   -0.335
    1.599,   -0.511,   -1.159
    2.148,   -0.786,   -0.884
   -0.598,   -1.060,    0.489
    0.775,    2.236,   -1.983
    2.148,    3.060,   -3.356
    0.500,    0.588,    0.489
    0.500,   -1.884,    0.214
    0.500,    0.862,   -0.884
    0.226,   -1.335,   -0.335
    1.874,   -0.511,   -1.159
    2.148,    0.588,    0.764
    1.324,    0.038,   -1.159
    1.050,    1.412,   -0.609
    0.775,    0.588,    1.588
   -2.246,   -0.236,   -1.708
    0.500,    0.862,   -1.433
    1.599,    0.862,    2.686
   -2.246,    0.588,   -0.609
   -0.324,    3.609,    0.214
   -0.873,   -2.434,    1.038
   -0.049,    0.313,    1.313
   -0.324,    0.313,    0.764
    0.500,    0.313,    0.214
    1.874,    2.236,   -0.884
   -0.049,   -0.786,    1.313
    0.500,   -0.236,   -0.609
    1.324,    2.510,   -1.983
    1.599,    1.686,   -1.983
   -0.324,    1.412,    0.489
   -1.972,   -0.236,    2.961
    0.226,    1.961,   -0.335
   -0.049,    1.137,   -1.983
   -0.324,   -1.610,   -0.060
    1.599,   -0.786,   -1.708
    2.698,    0.862,   -0.609
   -0.049,   -0.511,   -1.433
   -1.422,    0.038,   -0.060
    1.050,   -1.610,   -0.060
    0.500,    1.137,   -1.708
    1.874,    1.137,    2.412
    1.874,   -1.060,    0.764
   -0.049,    0.038,    0.214
    2.972,   -2.159,    0.764
    1.874,    0.862,    1.313
    0.500,    0.313,   -1.159
   -0.049,    3.060,   -0.884
   -0.873,    0.038,   -0.335
   -0.049,    1.686,    0.489
    1.874,    1.412,   -0.884
    0.500,   -0.786,   -1.159
    1.874,    4.158,   -1.159
    0.500,   -0.786,    1.313
    1.599,    2.785,   -1.433
    1.324,   -0.786,   -0.884
    2.423,    0.313,   -0.609
    0.500,    0.862,    1.862
   -1.148,    2.236,    0.489
    0.226,   -0.236,   -2.257
    1.599,   -1.060,   -0.609
   -0.324,    0.588,    1.313
   -1.422,    0.862,   -1.708
    2.972,   -0.511,   -1.708
    3.796,   -1.335,    0.764
    1.050,   -2.159,    0.214
    2.423,    0.862,   -1.159
   -0.873,   -0.786,   -2.532
   -0.324,    0.588,   -1.159
   -2.246,    1.686,   -1.983
   -0.324,   -0.511,   -1.708
   -0.049,    0.862,    0.214
   -0.049,   -0.786,   -3.356
    0.226,   -0.786,   -1.159
   -1.422,    2.510,   -0.884
   -0.324,    1.961,   -1.708
   -0.598,    1.137,   -1.159
   -0.324,    0.313,   -0.335
    0.226,    0.862,    0.489
   -0.324,   -0.236,    1.038
   -2.246,    0.038,    2.137
   -1.972,    1.961,   -0.060
   -2.246,    0.862,    1.038
   -2.521,    0.588,   -0.060
   -0.324,    0.588,    1.038
    0.775,    1.961,   -0.060
    1.050,    0.038,   -0.060
   -0.049,    0.038,   -1.433
    1.050,    0.038,   -1.159
    0.775,   -1.060,    1.313
   -1.422,   -0.236,   -0.884
   -4.444,   -1.884,   -0.335
    1.324,    1.686,    1.313
    0.775,   -2.159,   -0.335
    0.500,   -2.434,   -0.609
    0.775,   -1.884,   -0.335
    0.775,   -1.335,   -0.335
   -3.070,    1.686,   -0.884
    1.324,    0.862,   -0.884
   -1.422,   -1.060,   -0.335
    2.148,    0.313,   -0.060
    2.698,   -0.511,    0.214
   -1.697,   -2.159,    1.588
   -0.873,   -1.610,    1.862
    1.050,    0.313,    1.862
   -1.697,   -1.884,    1.038
    0.226,    2.510,    1.862
    1.050,   -1.335,   -1.433
    1.599,    1.961,    0.764
    0.500,   -0.511,    0.764
   -0.049,    1.412,   -1.708
   -0.324,    0.588,   -2.532
   -2.796,    0.862,   -0.609
   -1.422,    2.236,   -1.433
   -1.148,    0.862,   -1.708
    1.599,    0.862,   -0.335
   -0.873,    0.313,    0.489
   -0.049,   -0.786,    1.588
   -0.873,   -0.511,   -1.159
   -0.873,   -1.060,    0.764
   -0.049,    0.862,   -0.884
   -2.521,   -0.236,    0.214
    0.500,   -0.236,    0.214
   -1.972,   -2.159,   -1.159
   -1.148,   -2.708,   -1.708
   -1.422,    0.313,    1.588
    1.874,   -2.159,    1.038
   -0.324,    0.038,   -0.335
   -1.697,    0.038,   -0.335
    0.500,    2.236,    2.686
   -0.598,    0.038,   -0.884
   -0.873,    1.412,   -1.159
    2.972,   -0.511,   -0.060
   -0.324,    1.412,   -0.060
   -0.049,    0.862,   -0.060
   -0.049,    1.137,   -1.983
    0.226,    0.313,    2.137
    0.500,    0.313,   -1.159
    2.423,    0.313,   -1.159
    1.874,    0.862,    0.764
   -0.049,    2.236,    0.489
    0.226,    1.686,   -3.081
   -0.324,   -1.060,   -0.884
   -0.049,    0.313,   -0.884
   -2.521,    1.137,   -0.060
    1.599,   -0.236,   -0.609
   -0.049,   -1.610,   -2.532
    1.599,   -0.511,    1.038
   -1.697,    1.412,    0.764
    2.698,    0.313,   -0.609
   -0.598,   -0.511,    1.038
   -0.873,   -0.511,   -0.609
    1.324,   -1.060,    0.489
   -0.598,    0.588,   -0.335
    0.226,   -1.060,    0.764
   -0.598,   -0.786,   -0.335
   -1.422,    1.412,   -1.159
    1.599,    0.038,   -1.159
    0.226,    0.038,   -1.159
    1.324,   -0.236,   -0.609
    0.775,    1.137,    0.764
    3.522,    0.313,    0.489
    0.500,   -0.511,    1.313
    2.148,    1.412,    1.313
   -0.324,    0.588,   -1.433
   -0.049,   -0.511,    0.489
    2.423,    0.862,   -0.060
    3.247,    1.412,   -1.433
    1.050,    0.862,    0.214
   -1.422,    1.686,   -0.609
    1.050,   -0.511,    0.214
    2.972,    0.588,   -0.335
    1.874,   -1.884,   -0.609
   -1.422,   -0.786,   -0.060
    0.500,    0.862,   -0.609
    0.775,    2.236,    1.038
    0.226,    0.038,   -0.335
    3.522,   -1.335,    1.313
   -1.697,    2.510,   -0.884
    2.698,   -1.335,    0.764
    2.698,   -0.511,   -0.884
    0.775,    0.862,   -0.060
   -0.873,    0.862,   -2.807
   -1.422,    1.412,    1.313
    1.599,    2.510,   -0.884
   -0.598,    0.038,   -1.708
    0.226,   -0.786,   -1.708
   -1.972,    2.236,    1.588
    0.775,    1.961,    0.214
    0.775,    1.137,    1.313
    0.500,   -1.884,    0.489
    1.050,   -1.060,   -1.983
   -1.148,    0.862,   -0.060
    1.050,    0.862,   -0.609
    1.050,    0.588,    1.588
   -1.422,   -0.786,   -0.609
    2.423,   -0.236,    1.588
    1.324,    1.412,   -0.884
    0.226,   -0.511,    0.764
    1.324,    1.412,    1.588
   -0.324,   -0.511,   -3.081
   -0.049,   -0.511,    0.214
   -1.697,    0.862,    1.038
    1.599,   -0.236,   -0.609
    0.775,    0.588,   -1.983
   -0.324,   -0.236,    1.313
   -1.148,    1.412,   -0.335
    0.226,   -1.884,   -0.335
    1.324,   -0.786,    0.214
    1.324,    0.862,   -1.983
    0.500,   -1.884,    0.214
   -0.049,    0.313,    0.214
    2.972,    1.137,    1.038
    0.775,    1.137,   -1.708
   -0.873,    1.412,   -1.708
   -0.049,    0.588,   -1.708
   -0.598,   -0.236,   -0.335
   -2.246,    3.334,   -3.081
    0.500,   -0.511,   -1.708
    1.324,   -0.511,   -1.159
    3.796,    0.588,   -1.159
    2.148,   -0.786,    1.862
    1.874,    0.862,   -2.807
    1.599,   -0.236,    1.588
    1.050,   -0.236,    1.313
   -0.049,   -4.082,   -0.060
   -0.324,   -1.060,   -0.335
   -0.324,    2.510,    0.764
   -1.972,   -0.236,    0.764
    1.324,   -0.236,    1.038
    0.500,    0.038,   -0.609
   -1.422,    0.588,    2.137
    1.599,   -1.060,    0.214
    1.599,   -1.610,    0.214
   -1.697,    0.862,   -1.159
   -0.324,   -0.236,   -2.257
   -0.873,    0.313,    1.038
    0.775,    2.785,    2.412
    2.148,   -2.434,   -2.257
   -0.598,    4.433,   -3.081
    0.226,    0.038,    1.313
   -1.422,    1.137,   -1.433
    1.599,    0.862,   -1.983
   -0.324,    0.038,   -1.433
   -0.598,   -0.511,    0.764
   -0.049,    0.862,    0.489
   -0.324,   -1.335,   -0.609
   -2.796,   -0.511,    2.412
   -1.697,   -1.060,    0.764
   -0.598,    1.412,    0.764
   -1.148,   -0.511,    1.313
   -1.972,   -0.511,    0.489
   -1.148,    0.313,   -1.708
   -0.873,    1.961,   -0.060
   -0.873,    2.236,    1.038
   -0.049,    0.313,    1.313
    1.599,    1.137,   -1.433
    1.599,    1.686,   -1.708
   -0.598,   -1.060,   -0.335
   -0.873,   -0.786,    0.764
    1.050,    0.862,   -2.257
   -0.873,    0.038,   -2.257
    1.874,    0.038,    2.412
    0.226,   -0.511,    2.412
    0.500,   -0.236,   -1.983
   -1.972,    0.862,    1.313
    0.775,   -2.983,    1.038
    1.599,    0.313,   -2.257
   -0.324,    2.236,   -2.807
   -0.049,   -0.786,   -0.060
    1.324,   -2.434,    1.588
    1.599,    0.862,   -1.159
    0.775,    1.412,   -1.708
    0.775,    1.137,   -0.609
    2.423,   -0.786,   -0.335
    2.148,    1.686,    1.313
    2.972,   -0.511,    1.313
   -0.049,   -0.786,   -0.884
   -1.972,   -3.258,   -0.060
   -0.324,    1.961,   -2.807
    0.226,    3.334,   -1.159
    0.775,   -1.060,    1.313
    2.698,    0.862,   -1.433
    1.050,    0.038,    1.313
   -1.697,   -1.335,   -1.433
   -1.972,   -1.060,    0.214
    1.050,    0.862,   -1.708
   -0.324,   -2.434,    1.313
    1.050,   -2.434,   -1.708
    0.775,    1.137,    0.214
   -1.148,   -0.236,    0.214
    0.775,    0.862,   -0.335
   -2.521,   -2.434,   -1.159
    2.423,   -1.884,   -2.257
    1.324,    0.862,   -1.983
   -0.873,   -0.786,    0.214
    0.500,    0.862,    3.510
    1.599,   -1.060,   -0.609
    1.324,    1.412,   -1.433
    1.599,    0.313,   -0.609
    1.324,    0.038,   -0.335
   -0.049,   -0.786,   -1.159
    1.874,    0.313,    1.862
   -0.049,   -0.236,    0.489
    1.599,    0.862,    1.313
   -1.148,    0.588,   -0.884
    0.500,   -0.786,   -0.609
   -0.049,   -2.434,   -0.884
    0.500,   -1.610,    0.764
   -0.873,   -1.335,    0.489
   -1.422,   -2.159,    1.862
   -0.324,   -2.159,    1.038
   -1.422,   -1.335,   -0.335
    1.324,    0.862,   -0.335
    0.500,    1.961,   -0.060
    1.324,   -0.236,    2.961
   -1.697,    0.588,   -0.335
    1.050,   -0.786,   -0.060
    2.972,    0.862,   -0.609
    0.775,    0.038,   -0.335
   -1.422,    1.412,   -2.257
   -1.422,    3.060,   -3.356
   -0.598,    0.862,   -1.708
    2.423,    0.313,   -2.257
    1.324,    1.961,    2.961
   -0.873,   -0.236,   -0.060
    2.423,    1.412,   -2.257
    0.226,    1.961,   -2.807
   -0.049,    0.038,   -3.905
    0.775,    0.588,   -4.180
   -0.324,    0.038,   -2.257
   -2.796,    1.412,   -1.708
   -1.148,    0.588,    1.588
   -0.598,   -0.786,   -0.060
   -1.148,   -1.335,   -1.433
   -0.049,    0.862,   -1.983
    0.500,    1.137,   -2.807
   -0.324,    1.412,   -0.335
   -0.873,   -0.786,    1.313
    1.050,   -2.983,    0.489
   -0.873,    0.313,    0.214
   -0.873,   -0.786,    0.764
   -2.246,   -0.786,   -0.335
   -0.324,    0.862,    0.214
    1.050,   -0.236,    0.489
   -3.345,   -1.610,   -0.060
    1.874,    0.313,    0.214
   -0.049,    2.236,    1.038
    0.226,    1.961,    1.862
   -1.422,   -0.786,    0.214
    0.500,   -1.610,   -1.433
   -0.873,   -0.786,   -0.060
    2.423,   -1.335,   -1.708
    0.500,   -0.511,    1.588
    0.775,   -0.786,   -0.884
   -0.873,    0.588,   -1.708
    0.775,   -0.786,    0.764
    0.775,   -1.610,   -0.609
    1.874,    2.510,   -0.884
    1.599,    0.862,   -0.060
    2.972,   -1.060,   -1.159
    0.226,    0.862,   -1.159
   -0.873,    0.862,   -1.159
   -0.598,   -0.511,    0.214
   -0.049,   -0.511,   -1.159
    1.874,   -0.786,   -0.060
    0.500,   -0.511,   -0.884
    0.775,    0.588,   -0.335
    0.226,    1.686,   -0.060
    1.599,    0.862,    1.588
    1.324,    0.313,    0.214
   -1.972,   -0.236,    1.038
    1.050,   -0.511,   -1.433
   -0.324,    2.510,   -1.708
   -0.049,   -1.610,    2.137
   -0.598,    0.313,    2.961
    1.050,   -1.060,   -0.060
   -1.148,    1.961,   -1.983
   -0.324,   -2.159,    0.489
   -0.598,   -0.786,    1.038
   -0.049,   -0.786,   -1.708
    1.874,   -0.786,    1.313
    1.050,    1.412,    1.862
   -1.972,   -0.236,   -0.609
   -1.697,    1.686,   -0.060
   -2.521,    1.686,   -1.159
   -0.324,   -2.159,   -0.060
   -0.049,   -0.786,   -1.983
   -0.049,   -0.786,    0.214
    2.148,    1.137,   -1.708
    1.324,    1.961,   -0.335
    2.148,    0.313,   -1.708
   -2.246,   -1.884,   -0.609
    0.775,    1.137,    0.214
   -1.148,   -1.610,    0.214
    1.324,    0.038,   -0.335
   -0.873,   -2.159,    0.764
    0.226,   -0.511,   -1.433
    1.599,    0.588,   -1.433
   -0.598,   -1.060,   -0.609
    1.599,    0.862,   -0.335
   -1.148,   -2.434,   -0.884
   -0.873,    2.510,    0.214
   -0.049,    2.236,   -2.257
   -1.148,    0.588,   -1.159
    1.324,    1.686,   -1.983
   -0.324,    2.510,   -1.159
    1.050,    0.313,   -1.433
   -0.598,   -2.159,   -0.609
    2.972,   -1.060,    1.588
   -3.345,   -0.236,   -2.257
   -1.422,   -0.236,   -1.159
    0.500,    1.412,    0.764
   -1.422,   -0.511,    1.588
    2.423,    0.862,    0.764
    1.599,   -0.236,    1.313
   -0.873,   -0.786,    2.686
   -0.049,    1.686,    3.510
    0.775,   -0.236,   -1.433
    2.698,   -0.236,   -0.884
    1.874,    0.588,    1.313
   -0.873,    2.510,   -4.729
    1.324,    0.862,   -0.060
   -1.697,    0.038,    0.214
   -0.598,   -0.786,   -1.708
   -2.246,    0.588,   -0.060
   -0.598,   -0.511,    1.038
   -2.246,    0.038,   -0.335
   -2.796,   -1.335,   -1.433
    1.050,   -0.786,    0.764
    0.500,    0.313,   -0.884
    2.423,    1.961,    1.038
   -0.873,    0.862,   -0.335
    1.599,    0.862,    0.489
    0.500,   -0.511,    0.764
    0.500,    0.862,   -1.159
    2.698,   -1.060,   -0.884
   -0.873,    2.510,   -1.159
    1.050,   -0.511,   -0.609
   -0.873,    0.588,    1.313
    2.148,    1.412,    1.313
    0.226,   -0.236,   -1.433
    1.050,    1.412,    2.137
   -0.324,    0.038,   -0.609
    0.226,   -1.060,   -0.609
    1.050,   -1.884,    0.489
   -1.148,    0.862,   -0.060
   -0.324,    1.961,   -2.532
   -0.324,    0.313,    0.489
   -0.049,   -0.786,   -1.983
    0.500,   -0.511,   -0.060
    3.247,   -0.236,    0.764
   -0.324,   -0.511,   -0.884
   -1.422,   -2.434,   -1.708
    0.226,    0.038,   -0.335
   -0.598,   -0.511,   -1.159
   -0.324,   -0.786,   -0.060
   -0.873,   -0.511,    0.489
    1.050,   -0.236,    1.862
   -1.972,    0.862,   -1.159
    0.775,    0.038,    1.588
   -0.049,   -0.786,    0.489
   -2.796,   -1.610,   -1.708
    1.599,    2.236,    0.489
   -0.049,    1.137,   -0.884
    2.423,   -3.258,   -2.257
    2.698,    0.313,   -0.884
    0.775,   -1.335,   -1.433
   -0.598,    0.588,    0.214
   -0.049,    1.137,    0.214
   -0.873,    0.862,    0.214
   -0.324,   -0.236,   -1.159
    0.500,   -1.335,   -0.335
   -0.873,    0.588,    0.489
    1.050,    0.862,    0.764
   -1.148,    1.412,   -1.159
   -0.873,   -1.060,   -0.884
   -0.049,   -2.434,    1.038
   -1.148,    0.588,   -0.060
    0.226,    0.038,    0.214
    1.050,   -0.786,    0.214
   -0.324,    0.038,    0.489
   -0.324,    0.862,    0.764
    0.226,   -0.511,   -1.159
    0.226,    1.412,   -0.060
    0.775,    1.137,   -1.159
    1.050,    1.412,   -1.983
   -0.049,   -1.060,    0.489
   -0.324,    0.862,   -0.609
    1.599,    1.686,   -1.433
    0.500,   -0.236,    0.764
   -0.049,    2.785,    1.313
   -0.873,    1.412,    0.489
    1.050,    0.862,   -1.433
    0.775,    0.313,   -0.884
    0.226,   -2.159,   -0.335
   -0.324,    1.686,   -0.609
    1.324,    0.313,    1.038
    1.050,    0.588,   -1.433
   -0.598,    0.313,    1.038
   -0.873,   -0.236,   -0.060
   -0.598,   -0.511,    0.489
    0.226,    0.038,   -0.609
   -0.598,    1.137,    0.764
   -0.324,   -1.884,   -0.335
    3.247,   -1.335,   -1.159
    0.500,    0.038,   -0.060
   -2.796,   -0.236,    1.862
   -1.148,   -1.335,   -1.708
    2.423,   -1.060,   -1.159
   -1.422,   -0.786,    0.764
   -0.324,    0.038,    1.313
   -1.148,   -0.236,    1.862
    2.972,   -1.060,    1.038
   -0.049,    0.862,   -1.983
   -0.049,   -0.511,    0.764
   -0.049,   -0.511,   -0.884
    2.148,    0.588,   -1.433
   -1.972,   -0.236,   -0.060
    1.324,    1.137,   -0.060
    1.874,   -0.511,   -0.335
    1.599,    1.137,   -0.060
    0.226,    1.412,   -0.609
   -0.324,    1.412,    0.489
   -0.598,   -1.610,    0.764
    1.599,    0.588,   -1.159
   -0.049,    0.862,    0.764
   -1.148,   -0.511,   -0.335
   -0.873,   -0.511,    4.060
    0.775,    0.038,   -0.060
    0.500,    0.588,   -2.532
    1.599,    0.588,    1.588
    1.050,   -0.786,   -0.335
   -0.598,   -1.335,   -0.335
    1.599,    1.961,   -1.433
    2.148,    1.412,   -2.257
    0.226,   -0.786,   -0.060
    2.148,   -1.335,   -0.060
   -0.049,   -0.511,   -1.159
   -2.246,    0.038,   -1.708
   -0.598,   -1.335,    1.313
    0.775,   -1.884,   -0.060
   -0.598,   -2.434,   -1.159
   -1.148,   -0.236,    1.038
   -0.873,    2.236,    1.038
   -0.324,    3.060,   -0.060
    1.050,    0.588,   -0.060
    1.050,    2.510,    0.214
   -0.049,    0.038,   -0.609
    0.226,    0.862,   -0.335
    0.226,   -1.060,   -0.609
   -0.324,   -0.786,   -0.609
    0.226,    0.038,    0.489
    1.050,   -2.983,    2.686
    0.775,    1.961,   -2.257
    2.972,    1.412,   -0.060
   -2.521,    0.313,   -2.532
    0.226,    0.313,   -0.609
   -0.049,    1.686,    0.764
   -1.422,    1.961,   -2.532
   -0.049,   -0.236,   -1.708
    1.599,    1.137,   -0.060
   -1.148,    1.412,   -0.060
   -0.049,    1.961,    2.686
   -0.598,    0.862,   -0.060
   -0.324,   -0.511,   -3.631
    1.050,   -0.236,   -3.081
   -1.697,    1.961,   -2.532
   -0.324,    0.862,    1.588
   -0.324,    1.412,   -0.609
    1.050,   -1.610,    0.764
   -1.697,    0.862,    0.764
   -1.697,    1.961,    0.214
    0.775,   -1.610,   -0.609
   -0.598,   -1.060,   -1.433
    1.050,    1.412,   -3.356
    1.050,   -1.335,   -1.708
   -0.049,    1.137,   -0.335
   -0.049,   -2.159,    0.489
   -2.246,    0.588,    0.764
   -1.697,    2.236,   -1.159
