10217.282, -494.384,-1922.609
10464.476, -411.988,-2169.799
10079.953, -549.317,-1647.950
10272.215, -796.507,-1290.892
10629.270,-1126.098, -933.836
10958.861, -988.769,-1318.360
10327.147,-1455.689,-1565.550
 9420.775,-1840.208,-1895.141
 9255.978,-1785.280,-2114.867
 9420.775,-1895.141,-2114.867
10409.544,-2087.402,-2087.402
11343.380,-2169.799,-2224.732
11755.368,-2444.458,-2114.867
11453.245,-2252.196,-1785.280
11810.300,-1977.538,-1620.482
12469.478,-2032.470,-1757.812
13183.592,-1840.208,-1757.812
13513.180,-1318.360,-2087.402
14089.964,-1071.166,-1730.347
14144.893, -961.304,-1702.879
14117.429, -961.304,-1565.550
14337.155,-1235.963,-1867.676
14913.936,-1400.756,-1867.676
14804.075,-1455.689,-1922.609
14859.007,-1400.756,-2114.867
14529.416,-1373.292,-2389.525
14392.087,-1263.427,-2499.390
14089.964, -933.836,-2828.977
14447.020,-1126.098,-3048.707
14584.349,-1181.030,-2636.719
14199.826, -384.523,-2883.910
16012.570, 1071.166,-5245.970
12387.082,-1181.030,-3707.885
13348.386,-1016.237,-2087.402
13348.386,-1016.237,-2087.402
13677.977,  274.658,-2471.922
13046.263, -357.055,-3076.171
13870.235, -494.384,-2911.378
13595.580, -357.055,-3762.817
12332.149,  384.523,-2609.251
11837.765,  384.523,-2993.774
12744.137, -302.123,-2114.867
12799.069, -961.304,-3405.762
12249.752,-1071.166,-2774.048
11315.916,-1153.566,-2691.652
10327.147,-1263.427,-2938.842
 9585.569,-1400.756,-2032.470
 8102.416, -329.591,-1290.892
 7525.634,  164.794, -631.714
 7278.440,  659.178, -549.317
 7305.908,  439.452, -631.714
 7635.496,   82.397, -714.110
 7662.964, -137.329,-1126.098
 6729.124, -466.920,-1867.676
 5905.148, -329.591,-2114.867
 4998.780,  -82.397,-2142.335
 4669.189, -357.055,-2005.006
 4724.122, -384.523,-1950.073
 4724.122, -219.726,-1483.153
 4559.324, -192.262,-1455.689
 4367.063, -384.523,-1455.689
 3433.226, -604.249,-1455.689
 3213.500, -659.178,-1593.018
 2746.580, -686.646,-1290.892
 2609.251, -411.988,-1812.744
 2883.910, -192.262,-1510.621
 3213.500,  -27.464,-1373.292
 3460.694, -109.865,-1126.098
 3543.091, -192.262, -823.975
 3543.091,  -82.397, -714.110
 3240.965, -192.262, -851.440
 3295.897, -714.110,-1016.237
 3021.239, -906.372, -878.908
 2883.910, -796.507,-1043.701
 2746.580, -521.849,-1208.495
 2581.787, -796.507,-1071.166
 2609.251, -851.440, -769.043
 2279.664,-1016.237, -741.578
 2252.196, -851.440, -631.714
 2114.867, -823.975, -659.178
 1208.495, -466.920, -219.726
  823.975, -576.781, -466.920
  357.055, -192.262, -329.591
 -109.865, -192.262, -494.384
 -357.055, -302.123, -576.781
 -357.055, -302.123, -576.781
 -796.507, -659.178, -604.249
-1235.963, -686.646, -137.329
-1428.221, -851.440, -549.317
-2087.402, -906.372, -164.794
-2224.732, -631.714, -411.988
-2581.787, -686.646,  -27.464
-2444.458, -714.110,   -0.000
-2609.251, -521.849,   82.397
-2911.378, -604.249,   54.932
-3131.104, -466.920,   54.932
-3048.707, -411.988,   27.464
-3460.694, -109.865,  -82.397
-3213.500, -411.988,   54.932
