  274.658,  521.849, 1208.495
  357.055,   82.397, 1098.634
  -54.932, -521.849, 1153.566
  411.988,  164.794, 1043.701
 -137.329,  109.865, 1208.495
  164.794, -384.523,  878.908
  274.658,-1208.495, 1208.495
  302.123,-1702.879, 1126.098
  384.523,-1977.538,  769.043
   27.464,-1812.744, 1126.098
 -137.329,-1840.208, 1071.166
  137.329,-2307.128, 1235.963
  247.194,-2362.061, 1043.701
  -54.932,-2059.934, 1071.166
  466.920,-1510.621, 1016.237
  411.988,-1290.892, 1098.634
  604.249,-1373.292, 1181.030
  109.865, -988.769, 1126.098
    0.000, -109.865, 1126.098
  302.123,  -27.464,  961.304
 -137.329, -302.123, 1373.292
  219.726,    0.000,  988.769
  329.591,  192.262,  933.836
  137.329,  631.714,  988.769
  274.658,  247.194, 1290.892
  302.123, -384.523,  988.769
    0.000, -439.452,  961.304
    0.000, -549.317, 1208.495
  109.865, -549.317, 1263.427
  521.849,-1565.550, 1208.495
  357.055,-1867.676,  988.769
  329.591,-1785.280,  961.304
  384.523,-1400.756, 1098.634
  961.304,-1538.086,  988.769
  329.591,-1647.950, 1318.360
  247.194,-1593.018, 1263.427
 -164.794,-1812.744, 1290.892
  192.262,-1400.756, 1400.756
  439.452,-1373.292, 1455.689
  686.646,-1208.495, 1263.427
 -109.865,-1290.892, 1016.237
  109.865,-1483.153,  988.769
  357.055,-1263.427,  823.975
  -27.464,-1290.892,  878.908
   54.932,-1428.221, 1098.634
  329.591,-1126.098, 1071.166
  247.194, -878.908, 1098.634
  -54.932, -686.646, 1263.427
  137.329, -604.249, 1235.963
 -247.194,-1043.701, 1263.427
  -27.464, -961.304,  933.836
 -164.794, -604.249,  961.304
  -54.932,  -27.464, 1318.360
  -27.464, -576.781, 1318.360
  219.726, -796.507,  906.372
    0.000, -906.372,  906.372
  -82.397, -659.178, 1208.495
  -54.932,-1208.495, 1263.427
 -192.262,-1510.621, 1290.892
  137.329,-1620.482, 1098.634
  384.523,-1675.415,  988.769
  796.507,-1950.073, 1235.963
 1153.566,-2499.390,  933.836
  274.658,-1950.073,  851.440
  329.591,-1318.360,  741.578
  357.055,-1428.221, 1098.634
  494.384,-1318.360, 1235.963
 -302.123, -576.781,  961.304
   54.932, -302.123, 1153.566
  247.194, -164.794, 1318.360
  302.123,   82.397, 1043.701
    0.000,  576.781, 1098.634
    0.000,  631.714,  823.975
  329.591, -384.523, 1290.892
  219.726, -329.591,  988.769
  -27.464, -109.865, 1043.701
  137.329, -192.262, 1016.237
 -192.262,-1126.098, 1181.030
  439.452,-1483.153, 1208.495
  164.794,-1647.950, 1071.166
   82.397,-1730.347,  906.372
  274.658,-2059.934, 1126.098
  686.646,-2005.006, 1455.689
  631.714,-2169.799, 1208.495
  466.920,-2059.934, 1016.237
  192.262,-1840.208, 1016.237
  357.055,-1620.482, 1318.360
  411.988, -906.372, 1126.098
  357.055, -961.304, 1208.495
  137.329, -549.317, 1043.701
  274.658, -329.591,  961.304
    0.000, -219.726, 1400.756
  329.591,  -82.397, 1181.030
  137.329,  -82.397, 1126.098
 -411.988, -302.123, 1235.963
    0.000, -329.591, 1235.963
  247.194, -769.043, 1345.824
  384.523, -851.440, 1208.495
  164.794,-1098.634,  906.372
   27.464, -878.908, 1098.634
 -109.865, -823.975, 1290.892
 -247.194,-1126.098, 1373.292
 -137.329,-2169.799, 1071.166
  137.329,-2444.458,  906.372
  -27.464,-1675.415, 1016.237
  247.194,-1675.415, 1208.495
 -219.726,-2609.251, 1153.566
   54.932,-2911.378, 1263.427
  631.714,-3405.762, 1126.098
 -439.452,-1867.676, 1153.566
  192.262, -988.769, 1098.634
  329.591, -769.043, 1098.634
  -82.397,-1730.347,  878.908
 -219.726,-1812.744,  823.975
 -302.123,-1181.030, 1290.892
  -82.397,-1455.689, 1483.153
 -302.123,-1153.566, 1318.360
 -109.865,-1565.550, 1181.030
  631.714,-2032.470, 1098.634
  521.849,-1483.153, 1016.237
  576.781, -631.714,  604.249
  164.794,    0.000, 1016.237
 -137.329,  -54.932, 1126.098
 -219.726, -714.110, 1345.824
   54.932, -823.975, 1263.427
  769.043, -192.262, 1373.292
  631.714,  302.123, 1373.292
 1345.824,  851.440, 1016.237
 1153.566, 1538.086,  851.440
 1483.153, 1538.086,  961.304
 1428.221, 1263.427, 1126.098
  741.578, 1153.566, 1208.495
 -274.658, 2307.128, 1483.153
 -164.794, 1977.538, 1510.621
 -137.329,  961.304, 1483.153
  988.769, -549.317, 1483.153
  357.055,-1016.237,  851.440
   82.397,-1071.166,  576.781
  851.440, -988.769,  961.304
  659.178,-1510.621, 1043.701
  411.988,-3021.239, 1043.701
   82.397,-3707.885,  933.836
 -329.591,-3405.762,  933.836
 -192.262,-2911.378, 1153.566
 -357.055,-2252.196, 1235.963
  109.865,-2444.458, 1126.098
  219.726,-2279.664,  961.304
  411.988,-1428.221,  906.372
  466.920,   82.397, 1071.166
  357.055,  741.578, 1235.963
 -137.329,  411.988, 1373.292
   27.464,  439.452, 1373.292
 -137.329,  796.507, 1290.892
  302.123, 1455.689, 1345.824
  357.055, 1510.621, 1235.963
  604.249,  961.304, 1208.495
  521.849,  274.658, 1098.634
  659.178,  137.329, 1153.566
  741.578, -274.658, 1016.237
  494.384,-1126.098, 1043.701
  274.658,-1483.153, 1126.098
    0.000,-1483.153, 1126.098
  192.262,-1757.812, 1290.892
 -247.194,-2362.061, 1345.824
 -466.920,-2719.116, 1043.701
   54.932,-2526.854,  961.304
  -27.464,-1977.538,  961.304
  247.194,-2087.402, 1016.237
  164.794,-2114.867,  988.769
 -302.123,-1455.689,  796.507
  219.726,-1208.495,  851.440
   82.397, -604.249,  961.304
   54.932, -439.452, 1263.427
   27.464,   27.464, 1181.030
  137.329,  137.329, 1043.701
  576.781,  851.440,  878.908
  357.055,  796.507,  988.769
  219.726,  851.440, 1235.963
