363568.00,-1.59,-2.71,2.96,0.00,-0.00,0.00,-0.00,-0.01,0.02
363569.00,-1.04,-1.81,3.10,0.00,-0.00,0.00,0.01,0.01,0.02
363570.00,-1.28,-2.23,3.26,0.00,-0.00,0.00,-0.00,-0.01,0.02
363571.00,-0.96,-1.69,3.44,0.00,-0.00,0.00,0.00,0.01,0.02
363572.00,-0.55,-1.02,3.53,0.00,-0.00,0.00,0.01,-0.00,0.03
363573.00,0.20,0.33,3.44,0.00,-0.00,0.00,-0.00,0.01,0.03
363574.00,0.17,0.27,3.46,0.00,-0.00,0.00,0.00,-0.01,0.03
363575.00,0.10,0.06,3.39,0.00,-0.00,0.00,0.01,0.01,0.01
363576.00,0.04,0.05,3.39,0.00,-0.00,0.00,-0.01,-0.02,0.03
363577.00,-0.04,0.05,3.27,0.00,-0.00,0.00,0.00,-0.01,0.02
363578.00,0.39,0.69,3.89,0.00,-0.00,0.00,-0.00,-0.00,0.02
363579.00,0.40,0.67,3.93,0.00,-0.00,0.00,0.00,0.00,0.01
363580.00,0.26,0.44,3.94,0.00,-0.00,0.00,-0.00,-0.01,0.02
363581.00,0.22,0.26,3.22,0.00,-0.00,0.00,-0.00,-0.00,0.02
363582.00,0.24,0.34,3.04,0.00,-0.00,0.00,0.00,0.00,0.02
363583.00,0.10,0.27,2.79,0.00,-0.00,0.00,-0.00,-0.00,0.02
363584.00,0.48,0.75,-0.46,0.00,-0.00,0.00,-0.00,-0.00,-0.00
363585.00,3.25,5.16,-30.78,0.00,-0.00,0.00,-0.00,-0.01,0.03
363586.00,0.92,1.40,-11.60,0.00,-0.00,0.00,0.92,1.40,-11.60
363587.00,-0.14,-0.24,-5.17,0.00,-0.00,0.00,0.01,0.00,0.02
363588.00,-0.05,-0.12,-4.75,0.00,-0.00,0.00,-0.01,0.00,0.02
363589.00,-0.11,-0.19,-4.63,0.00,-0.00,0.00,0.01,0.01,0.02
363590.00,-0.04,-0.10,-4.53,0.00,-0.00,0.00,-0.00,-0.01,0.02
363591.00,-0.27,-0.46,-5.13,0.00,-0.00,0.00,-0.00,-0.00,0.02
363592.00,-0.21,-0.37,-5.12,0.00,-0.00,0.00,0.00,0.00,0.01
363593.00,-0.20,-0.33,-5.12,0.00,-0.00,0.00,-0.00,-0.01,0.03
363594.00,-0.16,-0.28,-4.98,0.00,-0.00,0.00,-0.01,-0.00,0.04
363595.00,0.10,0.21,-2.87,0.00,-0.00,0.00,0.10,0.21,-2.87
363596.00,-0.03,-0.00,-3.56,0.00,-0.00,0.00,0.00,-0.00,0.02
363597.00,-0.03,-0.05,-4.66,0.00,-0.00,0.00,-0.01,-0.01,0.03
363598.00,0.08,0.18,-2.08,0.00,-0.00,0.00,-0.02,-0.02,0.04
363599.00,1.60,2.02,16.61,0.00,-0.00,0.00,0.02,0.02,0.01
363600.00,0.17,0.37,4.34,0.00,-0.00,0.00,-0.01,-0.00,0.03
363601.00,0.14,0.30,0.75,0.00,-0.00,0.00,0.02,-0.00,-0.00
363602.00,0.50,0.70,8.82,0.00,-0.00,0.00,-0.01,-0.01,0.04
363603.00,0.05,0.04,1.23,0.00,-0.00,0.00,-0.01,-0.00,0.03
363604.00,1.03,1.12,8.92,0.00,-0.00,0.00,0.01,-0.00,0.02
363605.00,-0.14,-0.14,0.21,0.00,-0.00,0.00,-0.00,-0.00,0.03
363606.00,-1.03,-0.46,0.38,0.00,-0.00,0.00,-0.00,-0.00,0.01
363607.00,-0.13,-0.07,0.25,0.00,-0.00,0.00,0.01,-0.00,0.02
363608.00,0.52,0.38,0.11,0.00,-0.00,0.00,-0.01,-0.01,0.03
363609.00,0.05,0.02,0.02,0.00,-0.00,0.00,0.00,-0.01,0.01
363610.00,0.05,0.03,-0.03,0.00,-0.00,0.00,-0.01,0.01,0.03
363611.00,-0.02,-0.07,-0.06,0.00,-0.00,0.00,0.00,-0.00,0.02
363612.00,-0.00,0.08,-0.07,0.00,-0.00,0.00,-0.00,0.01,0.03
363613.00,-0.07,-0.02,-0.07,0.00,-0.00,0.00,0.00,-0.01,0.03
363614.00,-0.01,0.01,-0.08,0.00,-0.00,0.00,0.00,0.00,0.01
363615.00,-0.01,-0.09,-0.07,0.00,-0.00,0.00,-0.00,0.00,0.02
363616.00,-0.00,0.05,-0.06,0.00,-0.00,0.00,0.00,0.00,0.01
363617.00,-0.00,-0.02,-0.04,0.00,-0.00,0.00,0.00,-0.01,0.02
363618.00,-0.06,-0.07,-0.04,0.00,-0.00,0.00,-0.00,0.00,0.03
363619.00,0.06,0.06,0.08,0.00,-0.00,0.00,0.00,-0.00,0.03
363620.00,-0.00,-0.04,-0.10,0.00,-0.00,0.00,-0.01,-0.01,0.03
363621.00,0.12,-0.02,0.16,0.00,-0.00,0.00,0.00,-0.01,0.04
363622.00,-0.23,-0.72,0.58,0.00,-0.00,0.00,-0.00,-0.01,0.03
363623.00,-0.02,-0.01,0.63,0.00,-0.00,0.00,-0.00,-0.00,0.03
363624.00,0.00,0.16,0.45,0.00,-0.00,0.00,-0.00,-0.01,0.02
363625.00,0.03,0.17,-1.29,0.00,-0.00,0.00,0.03,0.17,-1.29
363626.00,0.31,0.35,0.11,0.00,-0.00,0.00,0.01,0.01,0.03
363627.00,-0.17,-0.37,0.15,0.00,-0.00,0.00,-0.02,-0.00,0.03
363628.00,-0.12,-0.05,-0.01,0.00,-0.00,0.00,0.00,-0.01,0.01
363629.00,0.09,0.04,-0.05,0.00,-0.00,0.00,0.00,0.00,0.02
363630.00,-0.02,0.05,0.02,0.00,-0.00,0.00,0.00,-0.00,0.01
363631.00,0.05,-0.02,-0.04,0.00,-0.00,0.00,-0.00,0.00,0.03
363632.00,-0.01,-0.00,0.01,0.00,-0.00,0.00,0.01,0.00,0.03
363633.00,0.00,-0.01,-0.01,0.00,-0.00,0.00,0.00,0.00,0.03
363634.00,-0.01,0.01,0.03,0.00,-0.00,0.00,0.00,-0.00,0.03
363635.00,-0.01,-0.03,0.01,0.00,-0.00,0.00,-0.00,0.00,0.03
363636.00,0.07,0.13,0.03,0.00,-0.00,0.00,0.01,0.00,0.02
363637.00,-0.07,-0.15,-0.03,-0.05,-0.08,-0.00,-0.00,-0.01,0.02
363638.00,0.01,0.04,-0.04,0.00,-0.00,0.00,0.03,0.02,0.00
363639.00,0.03,0.04,-0.01,0.05,0.08,0.01,-0.04,-0.02,0.06
363640.00,-0.09,-0.02,-0.00,0.00,-0.00,0.00,-0.01,0.01,0.03
363641.00,0.01,-0.04,-0.03,0.00,-0.00,0.00,0.04,0.02,0.02
363642.00,0.03,0.04,0.00,0.00,-0.00,0.00,0.02,0.01,0.01
363643.00,0.03,-0.02,-0.01,0.00,-0.00,0.00,0.00,-0.00,0.00
363644.00,0.01,0.06,-0.03,0.00,-0.00,0.00,0.00,-0.00,0.02
363645.00,0.02,0.02,-0.01,0.00,-0.00,0.00,0.01,0.00,0.03
363646.00,-0.01,-0.04,0.02,0.00,-0.00,0.00,0.00,0.00,0.02
363647.00,-0.06,-0.03,-0.01,0.00,-0.00,0.00,0.01,-0.00,0.02
363648.00,0.06,0.06,0.00,0.10,0.03,-0.00,-0.01,-0.00,0.04
363649.00,0.03,-0.01,-0.09,0.00,-0.00,0.00,0.02,0.01,0.01
363650.00,-0.05,-0.08,0.04,0.00,-0.00,0.00,-0.02,-0.01,0.06
363651.00,-0.08,0.01,0.17,0.10,0.09,-0.00,-0.01,-0.00,0.04
363652.00,0.06,0.04,-0.01,0.00,-0.00,0.00,-0.00,0.00,0.05
363653.00,0.07,0.00,-0.11,0.00,-0.00,0.00,-0.01,-0.01,0.03
363654.00,0.01,-0.05,-0.01,-0.19,0.14,-0.00,0.09,0.36,-0.02
363655.00,0.04,0.03,-0.01,0.00,-0.00,0.00,-0.00,-0.00,0.05
363656.00,-0.20,0.01,-0.01,0.00,-0.00,0.00,0.01,-0.01,0.01
363657.00,0.06,-0.07,-0.00,0.00,-0.00,0.00,0.01,0.03,0.02
363658.00,0.02,-0.06,0.00,0.00,-0.00,0.00,-0.02,-0.08,0.03
